Date,product_code,price,rank,rating,reviews,Qty
2020-12-12,0002,36.0,64028.75,4.9,97.0,9
2020-12-13,0005,12.99,10394.2,4.5,38.0,11
2020-12-13,0006,23.899999999999995,34682.833333333336,4.2,106.33333333333331,0
2020-12-13,0000,11.99,14308.166666666666,4.6000000000000005,75.0,3
2020-12-13,0002,36.0,52317.6,4.9,97.9,10
2020-12-13,0003,29.99,145026.0,4.5,191.66666666666663,1
2020-12-13,0004,32.0,81818.0,4.5,29.0,0
2020-12-13,0007,,,,,0
2020-12-13,0001,25.99,32577.33333333333,3.8,1322.0,6
2020-12-14,0000,11.99,18630.5,4.675,75.75,0
2020-12-14,0001,25.99,35055.5,3.8,1328.0,6
2020-12-14,0003,29.99,256185.75,4.5,195.0,7
2020-12-14,0004,32.0,147015.66666666666,4.516666666666667,29.33333333333333,1
2020-12-14,0006,23.9,42744.4,4.2,108.0,0
2020-12-14,0007,25.9,322388.0,4.4,16.0,0
2020-12-14,0005,12.99,9381.8,4.5,38.6,13
2020-12-14,0002,36.0,59143.333333333336,4.9,100.0,7
2020-12-15,0001,25.99,30988.0,3.8,1346.0,3
2020-12-15,0006,23.9,39645.75,4.2,108.0,0
2020-12-15,0002,36.0,51373.0,4.9,100.0,8
2020-12-15,0000,11.99,22451.714285714286,4.685714285714285,76.28571428571429,3
2020-12-15,0007,25.9,333047.0,4.4,16.0,0
2020-12-15,0004,32.0,149686.5,4.6000000000000005,31.0,2
2020-12-15,0003,29.99,185034.25,4.5,195.25,6
2020-12-15,0005,12.99,8759.6,4.5,39.0,15
2020-12-16,0005,12.99,8831.833333333334,4.5,39.0,4
2020-12-16,0003,29.99,167003.66666666666,4.5,196.0,4
2020-12-16,0004,32.0,128647.75,4.6000000000000005,31.0,4
2020-12-16,0002,36.0,57949.5,4.9,100.0,5
2020-12-16,0007,,,,,0
2020-12-16,0001,25.99,29806.25,3.8,1346.0,5
2020-12-16,0006,23.9,31105.75,4.125,108.75,0
2020-12-16,0000,11.99,20378.2,4.6000000000000005,78.0,2
2020-12-17,0004,32.0,90419.0,4.6000000000000005,31.0,0
2020-12-17,0000,11.99,25176.0,4.6000000000000005,78.0,4
2020-12-17,0003,29.99,214651.8,4.5,196.0,0
2020-12-17,0001,25.99,21800.0,3.8,1346.0,7
2020-12-17,0005,12.99,12397.5,4.5,39.0,8
2020-12-17,0006,23.9,31822.42857142857,4.1,109.0,0
2020-12-17,0002,36.0,67441.6,4.9,100.0,3
2020-12-17,0007,,,,,0
2020-12-18,0004,32.0,135422.5,4.6000000000000005,31.0,1
2020-12-18,0006,23.9,28436.4,4.1,109.0,0
2020-12-18,0005,12.99,14237.75,4.5,39.0,6
2020-12-18,0002,36.0,81037.0,4.9,100.0,6
2020-12-18,0000,11.99,18144.0,4.6000000000000005,78.0,3
2020-12-18,0003,29.99,267175.0,4.5,196.0,6
2020-12-18,0007,,,,,0
2020-12-18,0001,25.99,21108.5,3.8,1346.0,3
2020-12-19,0000,11.99,19575.8,4.6000000000000005,77.8,0
2020-12-19,0002,36.0,58103.333333333336,4.9,100.0,4
2020-12-19,0007,25.9,333047.0,4.4,21.0,0
2020-12-19,0006,23.9,39681.25,4.1,112.75,0
2020-12-19,0004,32.0,140917.8,4.6000000000000005,31.0,3
2020-12-19,0003,29.99,158302.5,4.5,197.5,6
2020-12-19,0005,12.99,13494.666666666666,4.583333333333334,39.833333333333336,8
2020-12-19,0001,25.99,22481.6,3.8,1346.0,7
2020-12-20,0002,36.0,60998.66666666666,4.9,100.66666666666669,7
2020-12-20,0000,11.99,22544.25,4.6000000000000005,77.0,5
2020-12-20,0003,29.99,155003.83333333334,4.5,199.0,8
2020-12-20,0006,23.9,30396.6,4.1,116.0,0
2020-12-20,0007,,,,,0
2020-12-20,0005,12.99,12510.0,4.6000000000000005,40.0,9
2020-12-20,0004,32.0,106597.75,4.6000000000000005,31.0,4
2020-12-20,0001,25.99,23204.8,3.9,1363.0,2
2020-12-21,0000,11.99,16766.5,4.6000000000000005,77.5,5
2020-12-21,0003,29.99,158443.33333333334,4.5,200.0,3
2020-12-21,0007,25.9,193350.0,4.45,21.5,0
2020-12-21,0006,23.9,26212.5,4.1,116.75,0
2020-12-21,0005,12.99,12663.75,4.6000000000000005,40.0,7
2020-12-21,0004,32.0,76713.5,4.6000000000000005,31.0,1
2020-12-21,0001,25.99,21882.4,3.9,1363.0,4
2020-12-21,0002,36.0,60232.4,4.9,101.0,8
2020-12-22,0000,11.99,15914.5,4.6000000000000005,79.0,4
2020-12-22,0002,36.0,44801.5,4.9,101.0,5
2020-12-22,0007,25.9,228944.0,4.5,22.0,0
2020-12-22,0005,12.99,12632.25,4.6000000000000005,40.0,4
2020-12-22,0003,29.99,215473.3333333333,4.5,200.0,3
2020-12-22,0004,32.0,80669.33333333333,4.6000000000000005,31.0,6
2020-12-22,0001,25.99,23856.6,3.9,1363.0,2
2020-12-22,0006,23.9,25418.714285714286,4.1,119.57142857142856,0
2020-12-23,0007,25.9,241483.0,4.5,22.0,0
2020-12-23,0006,23.9,31648.25,4.1,121.0,0
2020-12-23,0001,25.99,22093.5,3.9,1363.0,4
2020-12-23,0004,32.0,73573.5,4.6000000000000005,31.0,2
2020-12-23,0005,12.99,10807.142857142857,4.6000000000000005,40.285714285714285,9
2020-12-23,0002,36.0,64667.0,4.9,101.0,2
2020-12-23,0000,11.99,13457.6,4.6000000000000005,79.0,1
2020-12-23,0003,32.99,203423.3333333333,4.5,200.0,1
2020-12-24,0001,25.99,18674.0,3.9,1369.75,1
2020-12-24,0005,12.99,9776.0,4.6000000000000005,41.375,3
2020-12-24,0006,23.9,38809.0,4.1,122.5,0
2020-12-24,0007,25.9,157410.0,4.5,22.0,0
2020-12-24,0004,32.0,79718.25,4.6000000000000005,31.0,0
2020-12-24,0002,36.0,64567.5,4.9,101.0,2
2020-12-24,0000,11.99,17705.6,4.6000000000000005,79.0,0
2020-12-24,0003,32.99,201825.6,4.5,200.0,0
2020-12-25,0001,25.99,16824.75,3.9,1372.0,3
2020-12-25,0004,32.0,120672.66666666669,4.6000000000000005,31.0,3
2020-12-25,0007,,,,,0
2020-12-25,0000,11.99,22701.0,4.6000000000000005,79.83333333333333,2
2020-12-25,0006,23.9,29278.0,4.1,124.0,0
2020-12-25,0002,36.0,61436.8,4.9,101.0,4
2020-12-25,0005,12.99,9719.0,4.6000000000000005,42.0,8
2020-12-25,0003,32.99,310346.25,4.5,200.0,1
2020-12-26,0001,25.99,22882.6,3.9,1372.0,2
2020-12-26,0002,36.0,42733.42857142857,4.9,101.0,15
2020-12-26,0007,,,,,0
2020-12-26,0006,23.899999999999995,35611.333333333336,4.1,125.33333333333331,0
2020-12-26,0003,32.99,291454.5,4.5,201.0,2
2020-12-26,0000,11.99,18556.33333333333,4.6000000000000005,80.0,6
2020-12-26,0004,32.0,81415.66666666667,4.6000000000000005,31.0,0
2020-12-26,0005,12.99,8978.583333333334,4.6000000000000005,42.0,4
2020-12-27,0000,11.99,16176.0,4.6000000000000005,80.0,3
2020-12-27,0001,25.99,25090.25,3.9,1372.0,3
2020-12-27,0006,,,,,0
2020-12-27,0007,,,,,0
2020-12-27,0002,36.0,29180.166666666668,4.9,101.66666666666669,8
2020-12-27,0003,32.99,243209.0,4.5,202.0,5
2020-12-27,0004,32.0,141345.33333333334,4.6000000000000005,31.0,6
2020-12-27,0005,12.99,11032.8,4.6000000000000005,42.0,5
2020-12-28,0005,12.99,12013.0,4.6000000000000005,42.4,19
2020-12-28,0001,25.99,22778.0,3.9,1372.0,6
2020-12-28,0002,36.0,32745.571428571428,4.9,102.0,14
2020-12-28,0006,23.9,27607.25,4.1,126.0,0
2020-12-28,0007,,,,,0
2020-12-28,0003,32.99,211701.0,4.5,202.4,1
2020-12-28,0000,11.99,16381.75,4.6000000000000005,80.25,5
2020-12-28,0004,32.0,60937.4,4.6000000000000005,31.0,3
2020-12-29,0006,23.9,30600.8,4.1,126.0,0
2020-12-29,0007,,,,,0
2020-12-29,0001,25.99,22910.25,3.9,1377.0,0
2020-12-29,0004,32.0,80979.75,4.6000000000000005,31.0,2
2020-12-29,0005,12.99,8195.5,4.6000000000000005,43.0,14
2020-12-29,0000,11.99,13882.5,4.6000000000000005,81.0,2
2020-12-29,0003,32.99,213587.66666666663,4.5,203.0,4
2020-12-29,0002,36.0,31388.2,4.9,102.0,7
2020-12-30,0001,25.99,23082.0,3.9,1392.0,2
2020-12-30,0006,23.9,23095.375,4.1,133.0,0
2020-12-30,0004,32.0,73318.66666666667,4.6000000000000005,31.0,6
2020-12-30,0002,36.0,33209.333333333336,4.9,102.0,0
2020-12-30,0000,11.99,18726.0,4.6000000000000005,82.0,5
2020-12-30,0007,25.9,302753.0,4.5,22.0,0
2020-12-30,0003,32.99,167571.0,4.5,203.0,3
2020-12-30,0005,12.99,7945.0,4.6000000000000005,43.0,12
2020-12-31,0007,25.9,308172.5,4.5,22.0,0
2020-12-31,0005,12.99,10256.0,4.6000000000000005,43.0,6
2020-12-31,0004,32.0,57629.8,4.58,31.4,2
2020-12-31,0006,23.9,19174.75,4.1,133.0,0
2020-12-31,0001,25.99,27379.33333333333,3.9,1392.0,3
2020-12-31,0003,32.99,179870.5,4.5,203.0,3
2020-12-31,0000,11.99,15863.0,4.6000000000000005,82.0,4
2020-12-31,0002,36.0,58744.0,4.9,102.0,0
2021-01-01,0002,36.0,85565.5,4.9,102.0,0
2021-01-01,0003,32.99,156436.0,4.5,204.33333333333331,5
2021-01-01,0006,23.9,18165.75,4.1,133.0,0
2021-01-01,0000,11.99,16801.0,4.6000000000000005,82.0,4
2021-01-01,0005,12.99,10958.0,4.6000000000000005,43.0,6
2021-01-01,0001,25.99,22640.33333333333,3.9,1392.0,5
2021-01-01,0004,32.0,78097.0,4.6000000000000005,32.0,0
2021-01-01,0007,25.9,310114.0,4.5,22.0,0
2021-01-02,0001,25.99,26297.0,3.9,1404.8333333333333,2
2021-01-02,0004,36.0,129760.66666666669,4.6000000000000005,32.0,2
2021-01-02,0003,32.99,148109.75,4.5,207.0,6
2021-01-02,0002,36.0,114453.75,4.9,102.0,0
2021-01-02,0007,25.9,316231.0,4.5,22.0,0
2021-01-02,0000,11.99,14811.5,4.6000000000000005,82.0,7
2021-01-02,0006,23.899999999999995,16204.166666666666,4.1,133.0,0
2021-01-02,0005,12.99,15262.916666666666,4.55,44.16666666666666,6
2021-01-03,0004,36.0,101288.0,4.6000000000000005,32.0,0
2021-01-03,0007,25.9,319438.0,4.5,22.0,0
2021-01-03,0000,11.99,13280.4,4.6000000000000005,84.0,5
2021-01-03,0003,32.99,135368.5,4.5,207.0,4
2021-01-03,0005,12.99,16846.625,4.5,46.25,5
2021-01-03,0002,36.0,139322.33333333334,4.9,102.0,0
2021-01-03,0001,25.99,26402.666666666668,3.9,1406.0,7
2021-01-03,0006,23.9,21157.25,4.1,135.25,0
2021-01-04,0001,25.99,20307.75,3.9,1406.0,3
2021-01-04,0005,12.99,19010.0,4.5,47.0,6
2021-01-04,0004,36.0,153578.5,4.6000000000000005,32.0,0
2021-01-04,0002,36.0,157030.25,4.9,102.5,3
2021-01-04,0003,32.99,121955.33333333331,4.5,207.0,5
2021-01-04,0000,11.99,16113.0,4.6000000000000005,84.0,3
2021-01-04,0007,25.9,329635.0,4.5,22.0,0
2021-01-04,0006,23.899999999999995,24516.83333333333,4.1,118.16666666666669,0
2021-01-05,0002,36.0,97996.0,4.9,103.0,0
2021-01-05,0000,11.99,15109.5,4.6000000000000005,84.0,5
2021-01-05,0007,25.9,336701.0,4.5,22.0,0
2021-01-05,0006,23.9,29749.8,4.1,110.0,0
2021-01-05,0005,12.99,14334.8,4.5,47.0,4
2021-01-05,0003,32.99,122159.33333333331,4.5,207.0,6
2021-01-05,0001,25.99,16254.6,3.9,1416.2,3
2021-01-05,0004,36.0,179298.0,4.6000000000000005,32.0,0
2021-01-06,0001,25.99,19231.5,3.9,1423.0,4
2021-01-06,0004,36.0,188163.6,4.6000000000000005,32.0,1
2021-01-06,0006,23.899999999999995,24471.0,4.1,110.75,0
2021-01-06,0003,32.99,153012.0,4.5,210.0,4
2021-01-06,0000,11.99,14324.75,4.6000000000000005,84.0,3
2021-01-06,0007,25.9,338446.0,4.5,22.0,0
2021-01-06,0002,36.0,139716.5,4.9,103.0,0
2021-01-06,0005,12.99,14878.25,4.5,50.0,5
2021-01-07,0002,36.0,152821.66666666666,4.9,103.0,1
2021-01-07,0006,23.9,27241.25,4.1,111.0,0
2021-01-07,0004,36.0,117869.5,4.6000000000000005,32.0,0
2021-01-07,0007,,,,,0
2021-01-07,0001,25.99,24402.5,3.9,1423.0,0
2021-01-07,0003,32.99,144039.33333333334,4.5,211.0,5
2021-01-07,0005,12.99,16369.25,4.5,50.0,11
2021-01-07,0000,11.99,15761.333333333334,4.6000000000000005,84.0,4
2021-01-08,0007,,,,,0
2021-01-08,0002,36.0,165022.5,4.9,103.0,0
2021-01-08,0003,32.99,135098.0,4.5,211.0,1
2021-01-08,0006,23.9,18862.571428571428,4.1,111.0,0
2021-01-08,0004,36.0,172773.0,4.6000000000000005,32.0,0
2021-01-08,0000,11.99,17046.75,4.6000000000000005,84.0,3
2021-01-08,0001,25.99,19573.5,3.9,1423.0,0
2021-01-08,0005,12.99,14137.0,4.5,51.4,5
2021-01-09,0005,12.99,15981.9,4.5,52.0,3
2021-01-09,0004,36.0,196622.0,4.6000000000000005,32.0,1
2021-01-09,0006,23.899999999999995,22894.5,4.1,114.0,0
2021-01-09,0000,11.99,18688.0,4.6000000000000005,84.0,5
2021-01-09,0002,36.0,174967.5,4.9,103.0,0
2021-01-09,0007,,,,,0
2021-01-09,0001,25.99,24520.0,3.9,1423.0,0
2021-01-09,0003,32.99,188072.5,4.5,210.25,6
2021-01-10,0004,36.0,162309.0,4.6000000000000005,32.666666666666664,0
2021-01-10,0007,,,,,0
2021-01-10,0001,25.99,28797.75,3.9,1423.0,0
2021-01-10,0000,11.99,14371.0,4.6000000000000005,84.0,8
2021-01-10,0006,23.9,24084.6,4.1,117.0,0
2021-01-10,0005,,,,,5
2021-01-10,0003,32.99,119745.33333333331,4.5,210.0,6
2021-01-10,0002,36.0,182749.0,4.9,103.0,1
2021-01-11,0007,25.9,344704.0,4.5,22.0,0
2021-01-11,0006,23.9,18092.75,4.1,118.25,0
2021-01-11,0001,25.99,24781.5,3.9,1423.0,0
2021-01-11,0004,36.0,169661.33333333334,4.6000000000000005,33.0,0
2021-01-11,0003,32.99,132324.33333333334,4.5,211.0,10
2021-01-11,0002,36.0,143950.5,4.9,103.0,0
2021-01-11,0000,11.99,12160.5,4.6000000000000005,84.0,3
2021-01-11,0005,12.99,16566.333333333332,4.5,52.0,9
2021-01-12,0004,36.0,201161.0,4.6000000000000005,33.0,3
2021-01-12,0002,36.0,147888.0,4.9,104.5,5
2021-01-12,0001,25.99,24910.0,3.9,1423.0,0
2021-01-12,0005,12.99,11082.2,4.5,51.8,3
2021-01-12,0003,32.99,94983.75,4.5,211.0,5
2021-01-12,0007,,,,,0
2021-01-12,0006,23.899999999999995,30964.0,4.1,119.0,0
2021-01-12,0000,11.99,15375.0,4.6000000000000005,84.0,4
2021-01-13,0000,11.99,16556.2,4.6000000000000005,84.0,3
2021-01-13,0004,36.0,116384.8,4.6000000000000005,33.0,2
2021-01-13,0003,32.99,118178.8,4.5,212.2,5
2021-01-13,0007,,,,,0
2021-01-13,0002,36.0,72816.4,4.9,106.0,1
2021-01-13,0005,12.99,17006.5,4.5,52.2,6
2021-01-13,0001,25.99,26092.5,3.9,1423.0,0
2021-01-13,0006,23.9,45661.0,4.1,119.0,0
2021-01-14,0006,23.9,57601.0,4.1,119.0,0
2021-01-14,0004,36.0,106467.0,4.6000000000000005,33.0,4
2021-01-14,0000,11.99,17354.75,4.6000000000000005,84.0,3
2021-01-14,0002,36.0,122781.33333333331,4.9,106.0,6
2021-01-14,0003,32.99,115358.25,4.5,213.0,6
2021-01-14,0005,12.99,16651.666666666668,4.5,53.0,4
2021-01-14,0001,25.99,19834.0,3.9,1423.0,0
2021-01-14,0007,,,,,0
2021-01-15,0004,36.0,77807.66666666667,4.6000000000000005,33.0,0
2021-01-15,0000,11.99,19429.0,4.6000000000000005,84.0,5
2021-01-15,0002,36.0,71179.5,4.9,106.0,7
2021-01-15,0005,12.99,14597.333333333334,4.5,53.333333333333336,5
2021-01-15,0007,,,,,0
2021-01-15,0001,25.99,18326.5,3.9,1423.0,0
2021-01-15,0006,23.9,57601.0,4.1,121.0,0
2021-01-15,0003,32.99,104964.0,4.5,213.0,6
2021-01-16,0002,36.0,59192.333333333336,4.9,106.0,8
2021-01-16,0001,25.99,21574.0,3.9,1423.0,1
2021-01-16,0000,11.99,15691.75,4.6000000000000005,84.0,4
2021-01-16,0003,32.99,104736.66666666669,4.5,213.0,9
2021-01-16,0006,,,,,0
2021-01-16,0004,36.0,115382.66666666669,4.6000000000000005,33.0,1
2021-01-16,0007,,,,,0
2021-01-16,0005,12.99,11815.0,4.5,54.0,8
2021-01-17,0004,36.0,125069.33333333331,4.6000000000000005,33.0,4
2021-01-17,0006,,,,,0
2021-01-17,0005,,,,,3
2021-01-17,0002,36.0,40307.0,4.9,106.0,5
2021-01-17,0000,11.99,14540.333333333334,4.6000000000000005,85.0,6
2021-01-17,0001,25.99,21105.0,3.9,1435.6666666666667,2
2021-01-17,0007,,,,,0
2021-01-17,0003,32.99,96927.66666666669,4.5,213.0,5
2021-01-18,0003,32.99,142714.0,4.5,214.66666666666663,5
2021-01-18,0004,36.0,89650.5,4.6000000000000005,33.0,1
2021-01-18,0002,36.0,44918.0,4.9,106.0,3
2021-01-18,0001,25.99,19653.0,3.9,1461.0,1
2021-01-18,0007,,,,,0
2021-01-18,0000,11.99,12707.0,4.6000000000000005,85.0,9
2021-01-18,0005,12.99,16743.8,4.5,56.0,0
2021-01-18,0006,,,,,0
2021-01-19,0002,36.0,60634.6,4.9,106.0,7
2021-01-19,0004,36.0,98645.25,4.6000000000000005,33.0,0
2021-01-19,0006,,,,,0
2021-01-19,0003,32.99,117741.0,4.5,217.0,5
2021-01-19,0000,11.99,10874.5,4.6000000000000005,85.66666666666667,6
2021-01-19,0007,,,,,0
2021-01-19,0005,12.99,23640.0,4.5,57.25,2
2021-01-19,0001,25.99,17747.666666666668,3.9,1461.0,2
2021-01-20,0000,11.99,12761.666666666666,4.6000000000000005,87.0,4
2021-01-20,0002,36.0,43289.16666666666,4.9,107.0,9
2021-01-20,0005,12.99,21630.2,4.5,58.0,7
2021-01-20,0004,36.0,144825.0,4.6000000000000005,33.0,4
2021-01-20,0003,32.99,115952.0,4.5,217.0,3
2021-01-20,0001,25.99,18363.2,3.9,1469.8,4
2021-01-20,0007,25.9,215466.75,4.550000000000001,27.5,0
2021-01-20,0006,23.9,119879.0,4.1,121.0,0
2021-01-21,0005,12.99,12768.666666666666,4.5,58.0,4
2021-01-21,0004,36.0,67093.5,4.550000000000001,33.5,0
2021-01-21,0007,25.9,38946.5,4.6000000000000005,33.0,0
2021-01-21,0002,36.0,35236.0,4.9,107.0,5
2021-01-21,0000,11.99,13741.6,4.6000000000000005,87.0,3
2021-01-21,0003,32.99,142062.0,4.5,217.0,3
2021-01-21,0001,25.99,18662.0,3.9,1472.0,1
2021-01-21,0006,23.9,125220.4,4.0,127.7,0
2021-01-22,0007,25.9,48949.6,4.6000000000000005,33.0,0
2021-01-22,0003,32.99,134669.4,4.5,217.2,4
2021-01-22,0006,23.9,141146.0,4.0,128.0,0
2021-01-22,0002,36.0,39417.0,4.9,107.0,5
2021-01-22,0001,25.99,17663.75,3.9,1477.0,0
2021-01-22,0004,36.0,100489.33333333331,4.4,35.0,3
2021-01-22,0005,12.99,14871.5,4.5,59.5,3
2021-01-22,0000,11.99,17190.0,4.6000000000000005,88.0,4
2021-01-23,0003,32.99,134603.0,4.5,218.0,5
2021-01-23,0007,25.9,32248.75,4.6000000000000005,33.0,0
2021-01-23,0004,36.0,71037.0,4.4,35.666666666666664,4
2021-01-23,0001,25.99,17335.0,3.9,1479.25,2
2021-01-23,0006,23.899999999999995,146685.66666666666,4.0,128.0,0
2021-01-23,0005,12.99,18559.0,4.5,61.0,3
2021-01-23,0000,11.99,15449.0,4.6000000000000005,90.0,10
2021-01-23,0002,36.0,54424.0,4.9,107.5,6
2021-01-24,0006,,,,,0
2021-01-24,0000,,,,,5
2021-01-24,0002,36.0,34294.5,4.9,108.0,11
2021-01-24,0007,25.899999999999995,19019.166666666668,4.6000000000000005,33.666666666666664,0
2021-01-24,0001,25.99,18132.5,3.9,1480.0,1
2021-01-24,0005,12.99,17844.0,4.5,61.0,2
2021-01-24,0004,36.0,84783.66666666667,4.4,37.0,3
2021-01-24,0003,32.99,140718.66666666666,4.5,218.0,8
2021-01-25,0003,32.99,118915.75,4.5,218.0,5
2021-01-25,0001,25.99,17578.0,3.9,1480.0,1
2021-01-25,0006,23.899999999999995,93572.0,4.0,128.0,0
2021-01-25,0004,36.0,67833.33333333333,4.4,37.0,1
2021-01-25,0000,11.99,13770.333333333334,4.6000000000000005,90.0,8
2021-01-25,0005,12.99,18102.25,4.5,62.25,4
2021-01-25,0002,36.0,27489.2,4.9,108.0,5
2021-01-25,0007,25.9,18830.75,4.6000000000000005,35.0,0
2021-01-26,0007,27.757142857142856,14515.714285714286,4.6000000000000005,35.285714285714285,0
2021-01-26,0003,32.99,103497.33333333331,4.5,218.0,3
2021-01-26,0002,36.0,34789.75,4.9,108.0,7
2021-01-26,0004,36.0,85048.0,4.4071428571428575,37.07142857142857,2
2021-01-26,0001,25.99,19366.0,3.9,1480.0,1
2021-01-26,0000,11.99,16232.666666666666,4.6000000000000005,90.0,8
2021-01-26,0005,12.99,16664.75,4.5,64.5,10
2021-01-26,0006,23.9,88669.0,4.0,128.0,0
2021-01-27,0003,32.99,156553.0,4.5,218.0,0
2021-01-27,0001,25.99,18886.33333333333,3.9,1480.0,0
2021-01-27,0005,12.99,13295.666666666666,4.5,65.33333333333333,5
2021-01-27,0007,27.9,17205.14285714286,4.6000000000000005,36.285714285714285,0
2021-01-27,0004,36.0,75521.25,4.5,38.25,2
2021-01-27,0006,,,,,0
2021-01-27,0002,36.0,32461.33333333333,4.9,108.0,5
2021-01-27,0000,11.99,13630.333333333334,4.6000000000000005,94.0,5
2021-01-28,0006,,,,,0
2021-01-28,0003,32.99,219753.75,4.5,218.25,2
2021-01-28,0002,36.0,36432.66666666666,4.9,108.0,7
2021-01-28,0001,25.99,17609.0,3.9,1480.0,1
2021-01-28,0000,11.99,13543.8,4.6000000000000005,94.0,7
2021-01-28,0007,27.9,14723.0,4.6000000000000005,36.0,0
2021-01-28,0005,12.99,10783.333333333334,4.5,66.0,13
2021-01-28,0004,36.0,77228.33333333333,4.5,38.0,2
2021-01-29,0001,25.99,16266.333333333334,3.9,1513.0,2
2021-01-29,0006,,,,,0
2021-01-29,0003,32.99,263746.0,4.5,219.0,4
2021-01-29,0002,36.0,41561.8,4.9,108.0,10
2021-01-29,0004,36.0,75190.75,4.5,38.0,10
2021-01-29,0000,11.99,11171.0,4.6000000000000005,94.0,13
2021-01-29,0007,27.899999999999995,13560.833333333334,4.6000000000000005,36.0,0
2021-01-29,0005,12.99,10684.333333333334,4.5,67.0,7
2021-01-30,0003,32.99,161314.66666666666,4.5,219.0,1
2021-01-30,0000,11.99,11415.666666666666,4.6000000000000005,94.0,12
2021-01-30,0007,27.899999999999995,16822.666666666668,4.6000000000000005,36.0,0
2021-01-30,0001,25.99,17725.5,3.9,1513.0,1
2021-01-30,0006,,,,,0
2021-01-30,0004,36.0,42333.5,4.5,38.0,5
2021-01-30,0005,12.99,12380.2,4.5,67.0,5
2021-01-30,0002,36.0,30748.0,4.9,108.0,10
2021-01-31,0006,,,,,0
2021-01-31,0007,27.9,18273.0,4.6000000000000005,36.5,0
2021-01-31,0001,25.99,17669.666666666668,3.9,1513.0,0
2021-01-31,0002,36.0,30316.75,4.9,108.0,7
2021-01-31,0004,36.0,46089.333333333336,4.5,38.0,8
2021-01-31,0005,12.99,16387.0,4.5,67.0,5
2021-01-31,0000,11.99,11595.4,4.6000000000000005,94.6,10
2021-01-31,0003,32.99,214305.0,4.5,219.0,3
2021-02-01,0003,32.99,240222.0,4.533333333333334,219.66666666666663,1
2021-02-01,0006,,,,,0
2021-02-01,0004,36.0,37017.75,4.5,38.0,12
2021-02-01,0001,25.99,16179.666666666666,3.9,1513.0,0
2021-02-01,0002,36.0,36766.5,4.9,108.0,3
2021-02-01,0007,27.899999999999995,19579.166666666668,4.6000000000000005,37.333333333333336,0
2021-02-01,0000,11.99,10719.666666666666,4.6000000000000005,95.0,7
2021-02-01,0005,12.99,13322.0,4.5,67.0,10
2021-02-02,0003,32.99,213359.66666666663,4.6000000000000005,221.0,10
2021-02-02,0002,36.0,42473.0,4.9,108.0,15
2021-02-02,0000,11.99,11265.25,4.6000000000000005,95.0,3
2021-02-02,0005,12.99,12016.5,4.5,67.0,3
2021-02-02,0006,23.9,106839.5,4.0,128.0,0
2021-02-02,0007,27.9,23120.6,4.6000000000000005,38.0,0
2021-02-02,0004,36.0,48410.6,4.5,38.0,7
2021-02-02,0001,25.99,17214.0,3.9,1516.5,0
2021-02-03,0000,11.99,15175.5,4.6000000000000005,95.0,5
2021-02-03,0002,36.0,38218.6,4.9,108.2,7
2021-02-03,0007,27.899999999999995,19185.33333333333,4.6000000000000005,38.0,0
2021-02-03,0006,,,,,0
2021-02-03,0005,12.99,15716.0,4.5,68.0,4
2021-02-03,0003,32.99,173435.66666666666,4.6000000000000005,221.0,3
2021-02-03,0004,36.0,42278.6,4.5,38.0,10
2021-02-03,0001,25.99,18709.0,3.9,1527.0,0
2021-02-04,0002,36.0,33787.0,4.9,109.0,7
2021-02-04,0001,25.99,18249.2,3.9,1531.0,1
2021-02-04,0000,11.99,15164.0,4.6000000000000005,95.5,4
2021-02-04,0006,,,,,0
2021-02-04,0003,32.99,183539.5,4.6000000000000005,221.0,3
2021-02-04,0007,27.9,41424.0,4.6000000000000005,38.0,0
2021-02-04,0005,12.99,14779.5,4.5,68.0,5
2021-02-04,0004,36.0,36407.333333333336,4.5,38.0,10
2021-02-05,0000,11.99,13077.0,4.6000000000000005,97.0,2
2021-02-05,0007,27.9,63769.0,4.6000000000000005,38.0,0
2021-02-05,0001,25.99,12403.5,3.9,1532.0,0
2021-02-05,0002,36.0,31343.666666666668,4.9,109.0,8
2021-02-05,0004,36.0,34282.6,4.5,38.0,8
2021-02-05,0003,32.99,184684.5,4.6000000000000005,221.0,3
2021-02-05,0006,23.9,146585.6,4.1,78.4,0
2021-02-05,0005,12.99,16871.833333333332,4.5,68.0,3
2021-02-06,0001,25.99,14377.0,3.9,1532.0,0
2021-02-06,0006,23.9,173703.5,4.1,79.0,0
2021-02-06,0002,36.0,31368.8,4.9,109.0,5
2021-02-06,0004,36.0,35504.0,4.5,38.0,12
2021-02-06,0003,32.99,180791.66666666663,4.6000000000000005,221.0,4
2021-02-06,0000,11.99,16878.5,4.6000000000000005,97.0,4
2021-02-06,0005,12.99,15586.5,4.5,68.0,3
2021-02-06,0007,27.9,79458.5,4.6000000000000005,38.0,0
2021-02-07,0000,11.99,14662.666666666666,4.6000000000000005,97.0,6
2021-02-07,0003,32.99,246445.0,4.6000000000000005,224.0,4
2021-02-07,0006,23.899999999999995,79149.33333333333,4.1,79.0,0
2021-02-07,0007,,,,,0
2021-02-07,0005,12.99,17322.25,4.5,71.75,5
2021-02-07,0002,36.0,39699.0,4.9,109.0,2
2021-02-07,0004,36.0,46682.333333333336,4.466666666666667,38.16666666666666,4
2021-02-07,0001,25.99,22338.666666666668,3.9,1532.0,0
2021-02-08,0004,36.0,51331.0,4.3,39.0,2
